machine_type,session_id,scenario,timestamp,step,temperature,pressure,vibration,state
compressor,compressor-0125,failure,2026-01-01T06:53:41+00:00,32,50.4997,8.1455,1.9949,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:42+00:00,33,52.2367,8.1711,1.8106,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:43+00:00,34,51.3066,8.2597,1.8441,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:44+00:00,35,50.4112,8.1749,1.8173,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:45+00:00,36,51.5379,8.3715,1.6422,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:46+00:00,37,53.2721,8.0711,1.5813,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:47+00:00,38,53.1814,8.2855,1.5671,NORMAL
compressor,compressor-0125,failure,2026-01-01T06:53:48+00:00,39,54.1525,8.018,1.4661,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:49+00:00,40,54.4629,8.084,1.5727,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:50+00:00,41,52.1167,8.0393,1.695,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:51+00:00,42,53.8014,7.8053,1.5203,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:52+00:00,43,54.8906,7.9818,1.5608,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:53+00:00,44,52.9132,7.925,1.7117,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:54+00:00,45,53.8294,7.9018,1.6291,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:55+00:00,46,53.7307,7.8175,1.623,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:56+00:00,47,53.4392,7.8601,1.6415,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:57+00:00,48,54.491,7.6757,1.7067,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:58+00:00,49,53.4765,7.6861,1.8509,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:53:59+00:00,50,54.9527,7.7706,2.0291,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:00+00:00,51,53.8229,7.7526,2.0023,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:01+00:00,52,51.6515,7.5813,1.9936,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:02+00:00,53,52.5712,7.4975,2.242,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:03+00:00,54,53.7193,7.5146,2.0884,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:04+00:00,55,52.3278,7.5505,2.2685,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:05+00:00,56,51.49,7.5145,1.9861,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:06+00:00,57,51.6394,7.5151,1.9996,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:07+00:00,58,52.2459,7.4393,2.1691,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:08+00:00,59,53.5442,7.5286,2.1022,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:09+00:00,60,55.1135,7.6159,2.1745,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:10+00:00,61,54.7364,7.6537,2.0213,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:11+00:00,62,55.4763,7.8253,1.8393,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:12+00:00,63,56.2004,7.5718,2.0501,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:13+00:00,64,58.5053,7.9105,2.1798,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:14+00:00,65,57.0592,8.1941,2.0153,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:15+00:00,66,57.3299,8.1528,1.9137,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:16+00:00,67,58.5522,7.8268,1.6765,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:17+00:00,68,57.2325,7.7729,1.8251,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:18+00:00,69,59.0556,7.8129,1.9982,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:19+00:00,70,57.5228,7.937,2.2264,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:20+00:00,71,58.7227,7.7766,2.2821,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:21+00:00,72,58.1364,7.7675,2.0393,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:22+00:00,73,55.807,7.573,2.0098,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:23+00:00,74,56.693,7.6425,2.1596,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:24+00:00,75,57.7487,7.5236,2.3006,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:25+00:00,76,57.375,7.483,2.2252,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:26+00:00,77,58.7628,7.3224,2.0217,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:27+00:00,78,58.1836,7.3679,1.9781,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:28+00:00,79,59.6474,7.4692,1.982,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:29+00:00,80,58.5405,7.1984,2.1161,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:30+00:00,81,59.0375,7.0984,2.118,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:31+00:00,82,58.1389,7.1682,2.1519,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:32+00:00,83,58.1408,7.3209,2.1325,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:33+00:00,84,58.0613,7.4272,2.1135,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:34+00:00,85,57.7438,7.2003,2.2788,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:35+00:00,86,58.5589,7.0146,2.4584,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:36+00:00,87,56.4904,7.251,2.3537,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:37+00:00,88,55.7277,6.9871,2.555,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:38+00:00,89,56.7537,7.03,2.7428,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:39+00:00,90,56.4743,7.1106,2.7811,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:40+00:00,91,57.8,7.021,2.6148,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:41+00:00,92,58.4504,7.1474,2.5553,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:42+00:00,93,59.279,7.2504,2.5957,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:43+00:00,94,58.0986,7.1907,2.6638,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:44+00:00,95,56.3406,7.2776,2.6306,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:45+00:00,96,55.6954,7.4174,2.7843,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:46+00:00,97,56.4303,7.3059,2.6105,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:47+00:00,98,58.8097,7.4942,2.5627,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:48+00:00,99,59.7341,7.3063,2.564,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:49+00:00,100,60.4503,7.3191,2.5642,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:50+00:00,101,61.5839,7.2366,2.7117,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:51+00:00,102,62.4653,7.3071,2.8083,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:52+00:00,103,61.1593,7.2105,2.7642,DEGRADATION
compressor,compressor-0125,failure,2026-01-01T06:54:53+00:00,104,61.9344,7.3401,2.8352,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:54+00:00,105,60.5264,7.633,2.4647,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:55+00:00,106,61.1091,7.4916,2.5165,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:56+00:00,107,59.7781,7.1386,2.734,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:57+00:00,108,60.9274,7.4325,2.0984,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:58+00:00,109,59.7652,7.1249,2.3686,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:54:59+00:00,110,59.6743,7.2145,2.5724,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:00+00:00,111,57.5766,6.9841,2.6919,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:01+00:00,112,57.9553,6.6491,2.2508,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:02+00:00,113,56.9665,6.5195,2.3903,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:03+00:00,114,56.9988,6.4625,2.8226,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:04+00:00,115,55.6494,6.7118,2.7432,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:05+00:00,116,55.3771,6.4744,2.7527,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:06+00:00,117,56.7234,6.3322,3.222,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:07+00:00,118,58.6293,6.6491,3.1265,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:08+00:00,119,58.3607,7.032,3.0729,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:09+00:00,120,59.7818,7.1017,3.1042,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:10+00:00,121,62.1326,7.0665,3.2277,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:11+00:00,122,60.959,6.7406,3.4415,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:12+00:00,123,60.9617,7.1491,3.423,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:13+00:00,124,58.6955,7.3936,3.4013,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:14+00:00,125,60.8445,7.2529,3.3604,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:15+00:00,126,60.3805,7.2521,3.0593,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:16+00:00,127,63.7117,7.0452,3.1008,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:17+00:00,128,61.3649,7.1311,3.1793,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:18+00:00,129,60.6805,7.0399,3.1632,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:19+00:00,130,63.4892,7.2685,3.2481,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:20+00:00,131,60.3491,7.6187,3.2379,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:21+00:00,132,64.8011,7.3925,3.0776,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:22+00:00,133,64.543,7.9029,3.1523,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:23+00:00,134,65.5477,7.3965,3.2182,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:24+00:00,135,65.1577,7.5457,3.0046,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:25+00:00,136,67.2153,7.5658,2.8659,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:26+00:00,137,65.1472,7.5082,3.2258,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:27+00:00,138,66.0193,7.0516,3.2481,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:28+00:00,139,65.4924,7.2577,3.1903,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:29+00:00,140,65.7342,7.0489,2.7861,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:30+00:00,141,63.4339,6.914,2.6479,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:31+00:00,142,63.0203,6.9644,2.8061,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:32+00:00,143,66.3579,6.941,2.8661,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:33+00:00,144,64.059,6.838,2.9214,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:34+00:00,145,63.546,6.5423,2.9667,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:35+00:00,146,63.6905,6.2831,3.2375,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:36+00:00,147,66.5065,6.0021,3.0485,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:37+00:00,148,64.9099,6.1513,2.8645,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:38+00:00,149,66.0998,6.3987,3.2655,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:39+00:00,150,63.4694,6.196,3.4816,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:40+00:00,151,61.2198,6.2625,3.7229,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:41+00:00,152,56.3107,6.3526,3.3883,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:42+00:00,153,60.3332,5.9569,3.4168,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:43+00:00,154,60.3882,6.3212,3.0333,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:44+00:00,155,59.2377,6.1259,3.2625,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:45+00:00,156,58.1164,6.3024,3.5238,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:46+00:00,157,59.5838,6.1661,3.8071,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:47+00:00,158,59.7704,6.0927,3.7138,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:48+00:00,159,60.1272,5.8746,3.6187,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:49+00:00,160,59.7045,6.2236,3.6823,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:50+00:00,161,62.7936,6.2725,3.7307,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:51+00:00,162,63.914,5.8524,3.6347,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:52+00:00,163,66.4052,6.2521,3.6149,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:53+00:00,164,64.7344,5.9695,3.6519,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:54+00:00,165,67.1229,6.3833,3.8773,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:55+00:00,166,66.2283,6.4473,3.9271,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:56+00:00,167,68.3475,6.4876,3.7285,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:57+00:00,168,67.1878,6.7097,3.5419,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:58+00:00,169,66.0705,6.4194,3.4843,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:55:59+00:00,170,63.0149,6.3415,3.8174,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:00+00:00,171,62.9902,6.4631,3.5739,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:01+00:00,172,62.9275,6.4458,3.6985,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:02+00:00,173,65.5784,6.5304,3.7104,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:03+00:00,174,62.2836,6.0741,3.3803,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:04+00:00,175,60.8462,5.9639,3.4518,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:05+00:00,176,63.358,6.1676,3.1224,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:06+00:00,177,62.918,5.7043,3.1024,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:07+00:00,178,64.5507,6.0514,3.3651,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:08+00:00,179,64.2993,5.862,3.5149,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:09+00:00,180,63.1669,5.8023,3.8259,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:10+00:00,181,62.9027,5.7218,3.7411,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:11+00:00,182,66.6103,5.8754,3.4058,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:12+00:00,183,65.3247,5.3645,3.5557,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:13+00:00,184,64.2389,5.6268,3.9036,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:14+00:00,185,68.1073,5.4061,4.3016,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:15+00:00,186,69.2235,5.8639,4.4349,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:16+00:00,187,67.6572,5.4465,4.539,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:17+00:00,188,68.2878,5.7969,4.4873,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:18+00:00,189,69.7361,6.3478,4.2119,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:19+00:00,190,69.9476,6.4673,4.1719,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:20+00:00,191,71.9633,7.0266,4.3775,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:21+00:00,192,70.6425,6.9782,4.669,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:22+00:00,193,72.4826,6.4307,4.4562,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:23+00:00,194,71.0957,6.6528,4.284,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:24+00:00,195,72.5688,6.6233,4.064,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:25+00:00,196,74.1121,6.3071,3.7016,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:26+00:00,197,68.4216,6.3895,3.8225,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:27+00:00,198,68.0152,6.078,4.0081,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:28+00:00,199,67.8567,5.9492,4.2238,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:29+00:00,200,65.6602,5.9267,3.9513,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:30+00:00,201,69.2502,6.2705,4.5147,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:31+00:00,202,68.1042,6.0377,4.4208,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:32+00:00,203,69.2065,5.9281,4.2593,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:33+00:00,204,69.4607,5.8994,3.8982,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:34+00:00,205,68.913,6.014,3.9113,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:35+00:00,206,67.9199,5.694,4.1725,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:36+00:00,207,69.9816,5.6603,4.0672,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:37+00:00,208,67.0797,5.6933,3.6391,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:38+00:00,209,67.6036,5.7767,4.0522,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:39+00:00,210,69.3452,6.1189,3.729,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:40+00:00,211,67.0568,5.8576,3.9327,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:41+00:00,212,69.3768,5.7789,4.0436,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:42+00:00,213,70.057,5.8319,4.1293,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:43+00:00,214,72.022,6.0885,4.082,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:44+00:00,215,71.07,5.8952,4.075,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:45+00:00,216,71.4818,5.5999,4.3948,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:46+00:00,217,72.0993,5.711,4.6082,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:47+00:00,218,70.1417,5.8111,4.4877,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:48+00:00,219,70.2761,6.0646,4.5926,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:49+00:00,220,72.9079,5.8937,4.8445,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:50+00:00,221,72.814,5.9981,4.8772,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:51+00:00,222,75.9507,6.4915,4.74,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:52+00:00,223,75.3732,6.1817,4.9441,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:53+00:00,224,77.3491,6.4269,4.7523,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:54+00:00,225,76.034,6.1688,4.6532,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:55+00:00,226,78.6963,5.7984,4.6616,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:56+00:00,227,75.5522,5.7558,4.6902,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:57+00:00,228,74.4533,5.2444,4.382,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:58+00:00,229,77.0653,5.3054,4.4728,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:56:59+00:00,230,75.5739,5.4657,4.6674,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:00+00:00,231,74.192,5.1439,3.981,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:01+00:00,232,75.824,5.2595,3.9996,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:02+00:00,233,76.0801,4.9756,4.1125,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:03+00:00,234,72.1033,4.8817,4.0399,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:04+00:00,235,71.6014,4.8692,4.1662,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:05+00:00,236,70.8517,5.2655,4.4573,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:06+00:00,237,68.142,5.1436,4.6574,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:07+00:00,238,68.9964,5.0928,4.6603,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:08+00:00,239,67.9033,5.007,4.6468,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:09+00:00,240,69.9041,4.7907,4.6008,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:10+00:00,241,70.4799,4.7601,4.7309,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:11+00:00,242,72.8405,4.7392,5.0815,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:12+00:00,243,72.484,4.7706,5.505,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:13+00:00,244,70.3568,5.0244,5.4924,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:14+00:00,245,72.0885,5.1692,5.8688,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:15+00:00,246,71.2648,5.1956,5.8012,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:16+00:00,247,74.0901,5.3381,5.6656,FAILURE
compressor,compressor-0125,failure,2026-01-01T06:57:17+00:00,248,72.3589,5.3523,5.594,FAILURE
